study_arm,TrialID,url,Interventions,vaccine,conventional,traditional
main,EUCTR2018-004767-31-DE,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004767-31,"<br>Product Name: CC-92480 0.1 mg<br>Pharmaceutical Form: Capsule, hard<br>INN or Proposed INN: Cereblon-modifying (CM) agent<br>CAS Number: 2259648-80-9<br>Current Sponsor code: CC-92480<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 0.1-<br><br>Product Name: CC-92480 0.5 mg<br>Pharmaceutical Form: Capsule, hard<br>INN or Proposed INN: Cereblon-modifying (CM) agent<br>CAS Number: 2259648-80-9<br>Current Sponsor code: CC-92480<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 0.5-<br><br>Product Name: CC-92480 2 mg<br>Pharmaceutical Form: Capsule, hard<br>INN or Proposed INN: Cereblon-modifying (CM) agent<br>CAS Number: 2259648-80-9<br>Current Sponsor code: CC-92480<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 2-<br><br>Trade Name: VELCADE 3.5 mg powder for solution for injection<br><br>Pharmaceutical Form: Powder for solution for injection<br>INN or Proposed INN: BORTEZOMIB<br>CAS Number: 179324-69-7<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 3.5-<br><br>Trade Name: DARZALEX 20 mg/mL concentrate for solution for infusion.<br>Product Name: DARZALEX 20 mg/mL concentrate for solution for infusion.<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: DARATUMUMAB<br>CAS Number: 945721-28-8<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 20-<br><br>Trade Name: Kyprolis 60 mg powder for solution for infusion<br>Product Name: carfilzomib<br>Pharmaceutical Form: Powder for solution for infusion<br>INN or Proposed INN: Carfilzomib<br>CAS Number: 868540-17-4<br>Other descriptive name: CARFILZOMIB<br>Concentration unit: millilitre(s)/gram<br>Concentration type: equal<br>Concentration number: 60-<br><br>Trade Name: Dexamethasone 2mg Tablets<br><br>Product Name: Dexamethasone<br>",NA,Yes,NA
im,EUCTR2018-004827-36-FI,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004827-36,<br>Product Name: Nangibotide<br>Pharmaceutical Form: Lyophilisate for solution for infusion<br>INN or Proposed INN: Nangibotide<br>CAS Number: 2014384-91-7<br>Other descriptive name: LR12<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 400-<br>Pharmaceutical form of the placebo: Lyophilisate and solvent for solution for injection<br>Route of administration of the placebo: Intravenous use<br><br>Product Name: Nangibotide<br>Pharmaceutical Form: Lyophilisate for solution for infusion<br>INN or Proposed INN: Nangibotide<br>CAS Number: 2014384-91-7<br>Other descriptive name: LR12<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 1200-<br>Pharmaceutical form of the placebo: Lyophilisate and solvent for solution for injection<br>Route of administration of the placebo: Intravenous use<br><br>,NA,NA,NA
main,EUCTR2018-004837-34-AT,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004837-34,<br>Product Name: Pegzilarginase<br>Product Code: AEB1102<br>Pharmaceutical Form: Solution for infusion<br>INN or Proposed INN: PEGZILARGINASE<br>CAS Number: 1659310-95-8<br>Current Sponsor code: AEB1102<br>Other descriptive name: Co-Arg1-PEG<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 1-<br>Pharmaceutical form of the placebo: Solution for infusion<br>Route of administration of the placebo: Intravenous use<br><br>Product Name: Pegzilarginase<br>Product Code: AEB1102<br>Pharmaceutical Form: Solution for injection<br>INN or Proposed INN: Pegzilarginase<br>CAS Number: 1659310-95-8<br>Current Sponsor code: AEB1102<br>Other descriptive name: Co-Arg1-PEG<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 5-<br><br>,NA,NA,NA
main,EUCTR2018-004889-34-CZ,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004889-34,<br>Product Name: Concizumab C 100 mg/mL PDS290<br>Pharmaceutical Form: Solution for injection in pre-filled pen<br>INN or Proposed INN: concizumab<br>Other descriptive name: CONCIZUMAB<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 100-<br><br>Product Name: Concizumab C 40 mg/mL PDS290<br>Pharmaceutical Form: Solution for injection in pre-filled pen<br>INN or Proposed INN: concizumab<br>Other descriptive name: CONCIZUMAB<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 40-<br><br>,NA,Yes,NA
main,EUCTR2018-004926-26-FR,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-004926-26,<br>                Product Name: Teplizumab<br>                Product Code: PRV-031<br>                Pharmaceutical Form: Concentrate for solution for infusion<br>                INN or Proposed INN: Teplizumab<br>                CAS Number: 876387-05-2<br>                Current Sponsor code: PRV-031<br>                Other descriptive name: TEPLIZUMAB<br>                Concentration unit: mg/ml milligram(s)/millilitre<br>                Concentration type: range<br>                Concentration number: 1.0-<br>                Pharmaceutical form of the placebo: Concentrate for solution for infusion<br>                Route of administration of the placebo: Intravenous use<br><br>,NA,Yes,NA
main,EUCTR2018-005030-38-BG,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-005030-38,<br>                Trade Name: Veltassa®<br>                Product Name: Patiromer<br>                Product Code:  RLY5016<br>                Pharmaceutical Form: Oral suspension<br>                INN or Proposed INN: Patiromer for oral suspension<br>                Current Sponsor code: RLY5016<br>                Other descriptive name: PATIROMER<br>                Concentration unit: g gram(s)<br>                Concentration type: equal<br>                Concentration number: 8.4-<br>                Pharmaceutical form of the placebo: Oral suspension<br>                Route of administration of the placebo: Oral use<br><br>,NA,NA,NA
main,EUCTR2019-000064-21-CZ,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000064-21,<br>Trade Name: Fabrazyme<br>Pharmaceutical Form: Powder for concentrate for solution for infusion<br>INN or Proposed INN: AGALSIDASE BETA<br>Current Sponsor code: GZ419828<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 5-<br><br>Trade Name: Replagal<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: AGALSIDASE ALFA<br>CAS Number: 104138-64-9<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 1-<br><br>,NA,NA,NA
main,EUCTR2019-000114-11-CZ,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000114-11,<br>Product Code: MEDI8897<br>Pharmaceutical Form: Solution for injection<br>INN or Proposed INN: nirsevimab<br>CAS Number: 1989556-22-0<br>Current Sponsor code: MEDI8897<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 100-<br>Pharmaceutical form of the placebo: Solution for injection<br>Route of administration of the placebo: Intramuscular use<br><br>,NA,Yes,NA
main,EUCTR2019-000262-38-IT,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000262-38,"<br>Trade Name: OPDIVO 10 mg/mL concentrate for solution for infusion.<br>Product Name: NIVOLUMAB - 10ml vial - COMMERCIAL<br>Product Code: BMS-936558<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: NIVOLUMAB<br>CAS Number: 946414-94-4<br>Current Sponsor code: BMS-936558<br>Other descriptive name: BMS936558<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 10-<br>Pharmaceutical form of the placebo: Solution for infusion<br>Route of administration of the placebo: Intravenous use<br>Pharmaceutical form of the placebo: Solution for injection<br>Route of administration of the placebo: Intravenous use<br><br>Trade Name: PARAPLATIN 450 mg/45 ml solution for infusion<br>Product Name: Carboplatin<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: Carboplatin<br>Other descriptive name: CARBOPLATIN<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 10-<br><br>Trade Name: CARBO-cell® 10 mg/ml solution for infusion, concentrate for solution for infusion<br>Product Name: Carboplatin<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: Carboplatin<br>Other descriptive name: CARBOPLATIN<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 10-<br><br>Trade Name: Carboplatin Aurobindo 10 mg/ml concentrate for solution for infusion<br>Product Name: Carboplatin<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: Carboplatin<br>Other descriptive name: CARBOPLATIN<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 10-<br><br>Trade Name: Cisplatin NeoCorp® 1 mg/ml – Concentrate for solution for infusion<br>Product Name: Cisplatin<br>Pharmaceutical Form: Concentrate for s",NA,Yes,NA
main,EUCTR2019-000337-39-GB,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000337-39,<br>Product Name: Eteplirsen<br>Product Code: AVI-4658<br>Pharmaceutical Form: Concentrate for solution for infusion<br>INN or Proposed INN: ETEPLIRSEN<br>CAS Number: 1173755-55-9<br>Current Sponsor code: AVI-4658<br>Concentration unit: mg/ml milligram(s)/millilitre<br>Concentration type: equal<br>Concentration number: 50-<br><br>,NA,NA,NA
im,EUCTR2019-000404-15-DK,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000404-15,"<br>Pharmaceutical Form: Tablet<br>INN or Proposed INN: Amoxicillin<br>Other descriptive name: AMOXICILLIN TRIHYDRATE<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 1-<br><br>Pharmaceutical Form: Tablet<br>INN or Proposed INN: Ampicillin<br>Other descriptive name: AMPICILLIN TRIHYDRATE<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 1-<br><br>Pharmaceutical Form: Infusion<br>INN or Proposed INN: Ampicillin<br>Other descriptive name: AMPICILLIN SODIUM<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 1-<br><br>Pharmaceutical Form: Tablet<br>INN or Proposed INN: Phenoxymethylpenicillin<br>CAS Number: 132-98-9<br>Other descriptive name: PHENOXYMETHYLPENICILLIN POTASSIUM<br>Concentration unit: g gram(s)<br>Concentration type: range<br>Concentration number: 0,6-1,2<br><br>Pharmaceutical Form: Infusion<br>INN or Proposed INN: Benzylpenicillin<br>CAS Number: 69-57-8<br>Other descriptive name: BENZYLPENICILLIN SODIUM<br>Concentration unit: g gram(s)<br>Concentration type: range<br>Concentration number: 0,6-1,2<br><br>Pharmaceutical Form: Tablet<br>INN or Proposed INN: Amoxicillin<br>Other descriptive name: AMOXICILLIN TRIHYDRATE<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 0,5-<br>INN or Proposed INN: Clavulanic acid<br>CAS Number: 58001-44-8<br>Other descriptive name: CLAVULANIC ACID<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 0,125-<br><br>Pharmaceutical Form: Infusion<br>INN or Proposed INN: Piperacillin<br>Other descriptive name: PIPERACILLIN SODIUM<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 4-<br>INN or Proposed INN: Tazobactam<br>Other descriptive name: TAZOBACTAM SODIUM<br>Concentration unit: g gram(s)<br>Concentration type: equal<br>Concentration number: 0,5-<br><br>Pharmaceutical Form: Tablet<br>INN or Proposed INN:",NA,NA,NA
main,EUCTR2019-000586-20-ES,https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000586-20,<br>Product Name: Doravirine/Islatravir<br>Product Code: MK-8591A<br>Pharmaceutical Form: Film-coated tablet<br>INN or Proposed INN: DORAVIRINE<br>Current Sponsor code: MK-1439<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 100-<br>INN or Proposed INN: MK-8591<br>Current Sponsor code: MK-8591<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 0.75-<br><br>Trade Name: NEVIRAPINA<br>Product Name: NEVIRAPINA<br>Pharmaceutical Form: Film-coated tablet<br>INN or Proposed INN: NEVIRAPINE<br>CAS Number: 129618-40-2<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 200-<br><br>Trade Name: Abacavir/Lamivudina<br>Product Name: ABACAVIR/LAMIVUDINA<br>Pharmaceutical Form: Film-coated tablet<br>INN or Proposed INN: ABACAVIR<br>CAS Number: 136470-78-5<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 600-<br>INN or Proposed INN: LAMIVUDINE<br>CAS Number: 134678-17-4<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 300-<br><br>Trade Name: TENOFOVIR DISOPROXILO FUMARATO/EFAVIRENZ/EMTRICITABINA<br>Product Name: TENOFOVIR DISOPROXILO FUMARATO/EFAVIRENZ/EMTRICITABINA<br>Pharmaceutical Form: Film-coated tablet<br>INN or Proposed INN: EFAVIRENZ<br>Other descriptive name: EFAVIRENZ<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 600-<br>INN or Proposed INN: EMTRICITABINE<br>CAS Number: 143491-57-0<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 200-<br>INN or Proposed INN: TENOFOVIR DISOPROXIL FUMARATE<br>CAS Number: 202138-50-9<br>Concentration unit: mg milligram(s)<br>Concentration type: equal<br>Concentration number: 245-<br><br>Trade Name: BICTEGRAVIR SODIO/EMTRICITABINA/TENOFOVIR ALAFENAMIDA FUMARATO<br>Product Name: BICTEGRAVIR SODIO/EMTRICITABINA/TENOFO,NA,Yes,NA
