study_arm,TrialID,url,Scientific_title,primary_purpose,multicentre,Study_design,control_arm,randomisation,blinding,prospective,Source_registry,phase_clean,region_Africa,region_N_America,region_L_America,region_Asia,region_Europe,region_Oceania,Date_enrollment_format,sample_size,Conditions,Bridging_flag,Day_inferred,Date_registration_format,Phase,Public_title,Countries,Primary_sponsor
im,NCT02683603,https://clinicaltrials.gov/show/NCT02683603,"Efficacy and Toxicity of Aerosolised Colistin in Ventilator Associated Pneumonia: A Prospective, Randomized Trial",Treatment,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Single Blind (Subject), Primary Purpose: Treatment",Yes,Yes,Yes,No,CT.gov,Phase 4,Yes,No,No,No,No,No,2013-04-01,133,"Pneumonia, Ventilator-Associated",FALSE,TRUE,2016-02-05,Phase 4,Effect of Aerosolised Colistin in Ventilator Associated Pneumonia,Tunisia,Tunis University
im,NCT02684487,https://clinicaltrials.gov/show/NCT02684487,Vitamin D Status in Patients With Severe Sepsis: A Randomized Clinical Trial,Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 3,No,Yes,No,No,No,No,2017-12-01,600,Sepsis;Severe Sepsis;End Organ Damage;Multi Organ Failure;Sepsis;Severe Sepsis;End Organ Damage;Multi Organ Failure;Sepsis;Severe Sepsis;End Organ Damage;Multi Organ Failure;Sepsis;Severe Sepsis;End Organ Damage;Multi Organ Failure,FALSE,TRUE,2016-02-09,Phase 3,Vitamin D Status in Patients With Severe Sepsis,United States;United States;United States;United States;United States,Massachusetts General Hospital
im,NCT02685618,https://clinicaltrials.gov/show/NCT02685618,"Safety and Efficacy of Low-dose Prostacyclin Administration and Blood Pressure Target in Addition to Standard Therapy, as Compared to Standard Therapy Alone, in Post-cardiac-arrest-syndrome Patients - a Randomized, Controlled, Double-blinded Investigator-initiated Trial.",Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,No,CT.gov,Phase 2,No,No,No,No,Yes,No,2016-02-01,50,Cardiac Arrest;Cardiac Arrest;Cardiac Arrest;Cardiac Arrest,FALSE,TRUE,2016-02-04,Phase 2,Endothelial Dysfunction in Resuscitated Cardiac Arrest,Denmark;Denmark;Denmark;Denmark;Denmark,Pär Johansson
im,NCT02686398,https://clinicaltrials.gov/show/NCT02686398,Immunogenicity of a Trivalent Influenza Vaccine in Patients With Chronic Kidney Disease Undergoing Hemodialysis: MF59-adjuvanted Versus Non-adjuvanted Vaccines,Prevention,NA,"Allocation: Randomized, Endpoint Classification: Efficacy Study, Intervention Model: Parallel Assignment, Masking: Open Label, Primary Purpose: Prevention",Yes,Yes,No,No,CT.gov,Phase 4,NA,NA,NA,NA,NA,NA,2013-10-01,174,Influenza;End Stage Renal Failure;Chronic Kidney Disease,FALSE,TRUE,2016-01-25,Phase 4,Immunogenicity of a Trivalent Influenza Vaccine in Chronic Kidney Disease Patients Undergoing Hemodialysis,NULL,Korea University Guro Hospital
im,NCT02699125,https://clinicaltrials.gov/show/NCT02699125,A Placebo Controlled Double Blinded Crossover Study of the Antihypertensive Efficacy of Guanfacine vs Hydrochlorothiazide in Obstructive Sleep Apnea (OSA) Associated Hypertension,Treatment,NA,"Allocation: Randomized, Endpoint Classification: Efficacy Study, Intervention Model: Crossover Assignment, Masking: Double Blind (Subject, Investigator, Outcomes Assessor), Primary Purpose: Treatment",Yes,Yes,Yes,No,CT.gov,Phase 4,NA,NA,NA,NA,NA,NA,2015-01-01,34,Obstructive Sleep Apnea,FALSE,TRUE,2016-02-26,Phase 4,Treatment of OSA Associated Hypertension With Alpha 2 Agonist or Diuretic,NULL,"University of California, San Diego"
im,NCT02704923,https://clinicaltrials.gov/show/NCT02704923,Atropine for Preventing Ventilator-Associated Pneumonia,Prevention,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Double Blind (Subject, Caregiver, Investigator, Outcomes Assessor), Primary Purpose: Prevention",Yes,Yes,Yes,No,CT.gov,Phase 2,NA,NA,NA,NA,NA,NA,2015-02-01,40,Ventilator-Associated Pneumonia,FALSE,TRUE,2016-02-26,Phase 2,Atropine for Preventing Ventilator-Associated Pneumonia,NULL,Universidade de Passo Fundo
im,NCT02710409,https://clinicaltrials.gov/show/NCT02710409,"A Double-blind,Randomized,Positive-controlled, Non-inferiority Phase III Clinical Trial of An Inactivated Quadrivalent Influenza Vaccine (Split Virion) in Healthy Chinese Subjects Aged 3 Years and Older",Prevention,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Double Blind (Subject, Caregiver, Investigator), Primary Purpose: Prevention",Yes,Yes,Yes,No,CT.gov,Phase 3,No,No,No,Yes,No,No,2016-01-01,3664,Influenza,FALSE,TRUE,2016-03-12,Phase 3,A Phase III Clinical Trial of An Inactivated Quadrivalent Influenza Vaccine in Healthy Subjects Aged 3 Years and Older,China,Jiangsu Province Centers for Disease Control and Prevention
im,NCT02717780,https://clinicaltrials.gov/show/NCT02717780,Respiratory Impact of Short Life Agents Used in Balanced Anesthesia on Patients Suffering or Suspected of Obstructive Sleep Apnea (OSA) Syndrome,Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Triple (Participant, Investigator, Outcomes Assessor).",Yes,Yes,Yes,No,CT.gov,Phase 4,No,No,No,No,Yes,No,2016-02-01,60,"Sleep Apnea Syndromes;Sleep Apnea, Obstructive",FALSE,TRUE,2016-03-15,Phase 4,Short Life Agents in Balanced Anesthesia on Obstructive Sleep Apnea Syndrome,Switzerland,Centre Hospitalier Universitaire Vaudois
im,NCT02723812,https://clinicaltrials.gov/show/NCT02723812,A Bridging Study to Evaluate Safety of GCFLU® One Dose (0.5ml) (Seasonal Influenza Vaccine) Administered Intramuscularly in Healthy Vietnamese Volunteer Aged From 3 Years Old,Prevention,NA,"Endpoint Classification: Safety Study, Intervention Model: Single Group Assignment, Masking: Open Label, Primary Purpose: Prevention",No,Not applicable,No,No,CT.gov,Phase 4,No,No,No,Yes,No,No,2015-11-01,120,"Influenza, Human",FALSE,TRUE,2016-02-22,Phase 4,Evaluate Safety of GCFLU® Administered Intramuscularly in Healthy Vietnamese Volunteer Aged From 3 Years Old,Vietnam,Institute of Clinical Research and Clinical Trial Support for Vaccine and Biological Products
im,NCT02730624,https://clinicaltrials.gov/show/NCT02730624,Population Pharmacokinetics and Pharmacodynamics Study of Piperacillin/Tazobactam During Early Phase in Critically Ill Patients With Severe Sepsis,Treatment,NA,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,No,CT.gov,Phase 4,No,No,No,Yes,No,No,2014-03-01,50,Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock;Early Phase of Severe Sepsis and Septic Shock,FALSE,TRUE,2016-02-24,Phase 4,Piperacillin/Tazobactam in Critically Ill Patients With Severe Sepsis and Septic Shock,Thailand;Thailand;Thailand;Thailand;Thailand,Sutep Jaruratanasirikul
im,NCT02743117,https://clinicaltrials.gov/show/NCT02743117,"A Phase 4 Randomized, Double-blind, Placebo-controlled Study to Evaluate the Safety of 1 New 6:2 Influenza Virus Reassortant in Adults",Prevention,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 4,No,Yes,No,No,No,No,2016-05-02,301,Influenza;Healthy;Influenza;Healthy;Influenza;Healthy;Influenza;Healthy,FALSE,FALSE,2016-04-14,Phase 4,Study to Evaluate the Safety of 1 New 6:2 Influenza Virus Reassortant in Adults for the 2016-2017 Season,United States;United States;United States;United States;United States,MedImmune LLC
im,NCT02746211,https://clinicaltrials.gov/show/NCT02746211,An Open Label Dose-Ranging Influenza Challenge Study in Healthy Volunteers,Other,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Single Blind (Subject), Primary Purpose: Basic Science",Yes,Yes,Yes,No,CT.gov,Phase 2,No,No,No,No,Yes,No,2008-01-01,24,Influenza,FALSE,TRUE,2016-02-23,Phase 1/Phase 2,Influenza Challenge Study in Healthy Volunteers,United Kingdom,Hvivo
im,NCT02758145,https://clinicaltrials.gov/show/NCT02758145,Promotion of Influenza Vaccination in Healthcare Workers During the Recruitment Visit,Prevention,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Prevention. Masking: None (Open Label).,Yes,Yes,No,No,CT.gov,Undefined,NA,NA,NA,NA,NA,NA,2016-04-01,379,Human Influenza Vaccination in Healthcare Workers,FALSE,TRUE,2016-04-26,N/A,Promotion of Influenza Vaccination in Healthcare Workers During the Recruitment Visit,NULL,Service de Médecine Préventive Hospitalière
im,NCT02760420,https://clinicaltrials.gov/show/NCT02760420,"Double-blind Randomized Controlled Clinical Trial of 3 Days of Amoxicillin Disperable Tablet (DT) Versus Placebo for Fast Breathing Childhood Pneumonia Among Children 2-59 Months of Age Presenting to Kamuzu Central Hospital in Lilongwe, Malawi",Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Investigator).",Yes,Yes,Yes,Yes,CT.gov,Phase 4,Yes,No,No,No,No,No,2016-06-01,1126,Pneumonia,FALSE,TRUE,2016-05-01,Phase 4,3 Days Amoxicillin Versus Placebo for Fast Breathing Childhood Pneumonia in Malawi,Malawi,Save the Children
im,NCT02768740,https://clinicaltrials.gov/show/NCT02768740,"Double Blinded, Randomized Trial, Comparing Intravenous Bolus of 50 mg of Hydrocortisone Every 6 Hours for 7 Days With a Continuous Infusion of 300 mg Per Day of Hydrocortisone 300-mg Group During 5 Days in the Treatment of Septic Shock.",Treatment,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Double Blind (Subject, Caregiver, Investigator), Primary Purpose: Treatment",Yes,Yes,Yes,No,CT.gov,Phase 4,NA,NA,NA,NA,NA,NA,2008-04-01,120,Septic Shock,FALSE,TRUE,2016-05-10,Phase 4,Hydrocortisone 50 mg Every 6 Hours Compared to Hydrocortisone 300 mg Per Day in Treatment of Septic Shock.,NULL,Association Niçoise de Réanimation Médicale
im,NCT02790788,https://clinicaltrials.gov/show/NCT02790788,Physiologic Effects of Stress Dose Corticosteroids in the Management of Inhospital Cardiac Arrest - CORTICA,Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 2,No,No,No,No,Yes,No,2016-11-04,100,Inhospital Cardiac Arrest,FALSE,FALSE,2016-05-24,Phase 1/Phase 2,Physiologic Effects of Steroids in Cardiac Arrest,Greece,University of Athens
im,NCT02802722,https://clinicaltrials.gov/show/NCT02802722,A Prospective Randomised Placebo-controlled Study of the Influence of Vitamin D Supplementation on Resolution of Inflammation Following Community-acquired Pneumonia,Prevention,NA,"Allocation: Randomized. Intervention model: Single Group Assignment. Primary purpose: Prevention. Masking: Triple (Participant, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Undefined,No,No,No,No,Yes,No,2017-02-24,50,Pneumonia;Pneumonia;Pneumonia;Pneumonia,FALSE,FALSE,2016-06-13,N/A,Does Vitamin D Supplementation Enhance Resolution of Inflammation After Community-acquired Pneumonia?,United Kingdom;United Kingdom;United Kingdom;United Kingdom;United Kingdom,Queen Mary University of London
im,NCT02804945,https://clinicaltrials.gov/show/NCT02804945,A Pilot Study of Mesenchymal Stem Cells for Treatment of Acute Respiratory Distress Syndrome in Patients With Malignancies,Treatment,NA,Intervention model: Single Group Assignment. Primary purpose: Treatment. Masking: None (Open Label).,No,Not applicable,No,Yes,CT.gov,Phase 1,No,Yes,No,No,No,No,2017-02-24,20,Blood And Marrow Transplantation;Adult Respiratory Distress Syndrome,FALSE,FALSE,2016-06-15,Phase 1,Mesenchymal Stem Cells (MSCs) for Treatment of Acute Respiratory Distress Syndrome (ARD) in Patients With Malignancies,United States,M.D. Anderson Cancer Center
im,NCT02806141,https://clinicaltrials.gov/show/NCT02806141,Aerosolized Plus Intravenous Colistin Compared With Intravenous Colistin for Adjunctive Treatment of Ventilator-associated Pneumonia Due to Pandrugs-resistant Acinetobacter Baumannii in the Neonates: Randomized Controlled Trial,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 3,No,No,No,Yes,No,No,2016-09-01,204,"Pneumonia, Ventilator-Associated;Colistin Adverse Reaction;Infection Due to Multidrug Resistant Acinetobacter;Infection Resistant to Multiple Drugs",FALSE,TRUE,2016-06-08,Phase 3,Aerosolized Plus Intravenous vs. Intravenous Colistin for VAP Due to Pandrugs-resistant A. Baumannii in Neonates,Thailand,Hat Yai Medical Education Center
im,NCT02806895,https://clinicaltrials.gov/show/NCT02806895,"A Randomized, Double-Blind, Placebo-Controlled, Crossover On-Road Driving Study Assessing the Effect of JZP-110 on Driving Performance in Subjects With Excessive Sleepiness Due to Obstructive Sleep Apnea",Treatment,NA,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: Double (Participant, Investigator).",Yes,Yes,Yes,No,CT.gov,Phase 2,No,No,No,No,Yes,No,2016-06-01,40,Obstructive Sleep Apnea;Excessive Sleepiness,FALSE,TRUE,2016-06-10,Phase 2,Study Assessing Effects of JZP-110 on Driving Performance in the Treatment of Excessive Sleepiness in OSA,Netherlands,Jazz Pharmaceuticals
im,NCT02815098,https://clinicaltrials.gov/show/NCT02815098,"A Phase 2 Double Blinded, Randomized, Placebo-controlled Study in Healthy Adult Volunteers in Vietnam to Examine the Safety and Immunogenicity of an Inactivated A/H5N1 Influenza Vaccine (IVACFLU-A/H5N1) Produced by IVAC",Prevention,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Double Blind (Subject, Caregiver, Investigator), Primary Purpose: Prevention",Yes,Yes,Yes,No,CT.gov,Phase 2,No,No,No,Yes,No,No,2016-03-01,300,Influenza A/H5N1,FALSE,TRUE,2016-06-19,Phase 2,Safety and Immunogenicity of IVACFLU-A/H5N1 in Vietnamese Adult,Vietnam,"National Institute of Hygiene and Epidemiology, Vietnam"
im,NCT02819141,https://clinicaltrials.gov/show/NCT02819141,Efficacy of Self-management of Sedative Therapy by Ventilated ICU Patients,Treatment,NA,Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,Yes,No,Yes,CT.gov,Phase 3,No,Yes,No,No,No,No,2016-11-01,228,Critical Illness;Anxiety;Respiratory Failure,FALSE,TRUE,2016-06-23,Phase 2/Phase 3,Self-management of Sedative Therapy by Ventilated Patients,United States,Mayo Clinic
im,NCT02820987,https://clinicaltrials.gov/show/NCT02820987,"Pharmacokinetics and Pharmacodynamic (PK/PD) of Extended-infusion Meropenem, Piperacillin-tazobactam and Cefepime in the Early Phase of Septic Shock",Treatment,NA,Allocation: Non-Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: None (Open Label).,Yes,No,No,Yes,CT.gov,Phase 3,No,No,No,No,Yes,No,2016-09-01,129,Septic Shock,FALSE,FALSE,2016-06-29,Phase 3,"PK/PD of Extended-infusion Meropenem, Piperacillin-tazobactam and Cefepime in the Early Phase of Septic Shock",France,Centre Hospitalier Universitaire de Besancon
im,NCT02821195,https://clinicaltrials.gov/show/NCT02821195,"Immunogenicity and Safety of Sanofi Pasteur's DTaP-IPV-Hep B-PRP-T Combined Vaccine Given as a Three-Dose Primary Series at 2, 3, and 4 Months of Age and Followed by a Booster Dose Given at 16 to 17 Months of Age in Vietnamese Infants Who Previously Received a Dose of Hepatitis B Vaccine at Birth or Within 1 Week After Birth",Prevention,NA,"Allocation: Randomized, Endpoint Classification: Safety/Efficacy Study, Intervention Model: Parallel Assignment, Masking: Open Label, Primary Purpose: Prevention",Yes,Yes,No,No,CT.gov,Phase 3,No,No,No,Yes,No,No,2015-04-01,354,Diphtheria;Tetanus;Pertussis;Poliomyelitis;Hepatitis B;Haemophilus Influenzae Type b Infection;Diphtheria;Tetanus;Pertussis;Poliomyelitis;Hepatitis B;Haemophilus Influenzae Type b Infection,FALSE,TRUE,2016-06-29,Phase 3,Study of Sanofi Pasteur's DTaP-IPV Hep B-PRP-T Combined Vaccine in Infants Who Previously Received Hepatitis B Vaccine,Vietnam;Vietnam,"National Institute of Hygiene and Epidemiology, Vietnam"
im,NCT02822001,https://clinicaltrials.gov/show/NCT02822001,"Randomized Double---Blinded, Controlled Trial to Compare the Effectiveness of Sugammadex vs. Placebo to Prevent Residual Neuromuscular Block in the Post---Anesthesia Care Unit as Evaluated With a Non---Invasive Respiratory Volume Monitor",Treatment,NA,"Allocation: Randomized. Intervention model: Parallel Assignment. Primary purpose: Treatment. Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor).",Yes,Yes,Yes,Yes,CT.gov,Phase 4,No,Yes,No,No,No,No,2017-02-16,300,Neuromuscular Blockade;Respiratory Insufficiency,FALSE,FALSE,2016-05-16,Phase 4,Sugammadex vs. Placebo to Prevent Residual Neuromuscular Block in the Post---Anesthesia Care Unit,United States,"The University of Texas Health Science Center, Houston"
